基金代码,一年回报率_202108_202208
MMDDDI,3.487479680259131
MUUADF,4.206884472233411
MMDDXP,20.623936673857973
PAFUUU,3.0845944022919856
MUMMII,2.0279267039476583
MUXXSZ,2.688058473437078
FUIDZM,-14.103802299828521
MUMUSU,2.4972832166581935
UDXZMS,1.7584498300627514
MUMDUF,-17.899726327596046
MUMXUD,0.8213769544992893
MUMFAA,-6.217013937478532
MUUZDD,7.925492765399257
MMZDDZ,-10.228114253826933
MMSXSS,-16.818120997650727
ZMMMUS,7.059578733373359
MUMPPX,-7.477767411292389
MMUPSD,3.026745142485012
MUMZPU,2.5867662283995596
ZFXIMI,1.3050605395512633
MMUSXX,6.2139554224257765
MMUMUD,-9.663221981872846
MMSXMX,-3.320043788556061
MMXSSX,-28.245693729510116
MUMPAZ,-18.214060234301026
MUUZXM,3.8060876928232648
MMAZPM,3.3574940554622534
MMIAMM,4.275739236264533
MMFMPS,0.5000188753599217
MUUPUF,1.5529999595916741
XFIMUM,7.048912309931573
MUUZPS,2.743858852342326
MMSPUI,-4.027688439442625
DSIUXM,-6.253680339196591
MMFUPD,-4.894207260322524
UDMDIS,-17.570929149567373
UDUXXD,-24.591269928794393
MMUUZZ,-0.8567455584859551
MMSXMI,-16.732707723233595
MMAFIA,-20.517379027531035
MMSZDI,3.4221420868943992
MMMAPI,6.1003581243961715
DSIMUM,-12.154695270818971
MUUIAF,-6.10050892738916
ZDMMMD,-14.345384613853515
FMUMDX,-2.8048795130557496
MUUMMD,-24.574708659995682
MMZMSI,-4.169889403592881
MUUXMD,-14.562700315048042
MMAFMF,2.369717711818205
MMDMAM,-9.026512262778013
MUMMDP,-4.614758850253763
MMDADA,-7.792053631578783
MUUFIF,3.4950020022449966
MMZXUF,2.679938590400529
MUMSUX,3.7942343507919336
MUMZUP,-17.889242756534248
MMSXDU,1.0333107095906549
MMXSUD,4.378754864180166
MMDAMM,3.4757840182933597
MMIXII,-10.671108734093682
MZMMUX,-19.759153385469272
MMIFAD,0.5781212564785466
MMDFPF,2.930354767178481
MUMDII,1.1388182962044935
MUUSAF,5.266714787237732
MMFPXM,3.3847295125815595
MMIUZX,4.58100835860331
MMIAUZ,2.061033679492939
MMZSAX,-13.197822496467227
MMAFDA,6.4944668478450165
MUXDUP,-14.020296169037756
MMZUMU,7.842466587394639
XPMMUM,-11.648608598439601
MUMZAF,-1.1216974721345636
UDZUMU,-7.36513046267459
MMPAAA,7.812387438006981
MMUSFX,4.627198881494561
MMXSZX,3.6498507812258687
UUMMMI,-10.903315452439129
MUUPMX,-23.080298892670047
MUUXDU,2.4498592554737257
MMMFIP,13.906958621380497
MUXAAI,-31.473362622277797
MMSMFI,7.055828613007946
FUSMFM,-29.19144046267926
MUMMFD,3.1608362768455835
MUMAUZ,4.566899762727357
MMDXUI,15.997904451185487
MMXXAZ,4.076413146288964
MUMUSX,0.5702456793780736
MUMZSZ,-10.596335397518262
XIIMMU,-12.830989607941884
MMZDPD,-20.57452869463493
MUMPUP,-8.469320413963262
FUZMMI,-1.7384399229457275
FUSXMM,-32.05876006894001
XIIMUU,-17.318015193421974
MMXADM,-12.11770007736361
UDFFUF,-8.100911290798948
MMXXUM,4.798601332553715
MMMIDA,-3.0231256961270514
MUUFIA,2.1308677755999383
MMDDZI,-11.965262010353266
MMPZMM,6.241823761473914
MUMUSZ,-18.416966606530472
MMXZSS,-0.09821509071552931
MMFAZM,-15.04571678099471
MMXXID,12.613773845029844
UDFIUS,-11.14337809539144
MMSPDZ,-4.530129203928668
MMPMAX,4.925483514548576
MMUFMP,-0.5429650245167976
MMPMPF,5.355153591888072
MMAMDU,-20.12200309412953
MMZIDX,-18.57705380576904
MUMXFM,-2.833048296398449
MUXXIS,-8.630566644811154
MMMUDD,-13.947069708297578
FPMMMP,-1.3926742987143093
FIMMUM,-2.7763750843174613
MMAMXD,-3.9532101032012403
MMDIXF,5.754148424218638
MMMAXS,-17.74834637543379
MMMUAF,6.982075912168991
MMXPUD,-30.594986881898702
MMSPXI,-2.2375233695091237
MMDSFM,4.264249430571533
FUZSFF,1.2667101986130227
MMDIAA,3.9039524314193095
MMDUPF,3.856993634220988
ADMMXZ,-1.1208276624477451
MMFPII,-33.03452445647122
FUMMIM,1.4848952624450091
MMSSDF,3.1535543811839
DFMMMX,1.711995281730271
MMIZDS,-4.324277162739954
UDIMMI,0.8439498160659202
MMFUXF,16.34020714822387
MMZMUI,-21.091882136129705
MSMMZZ,-23.437383609597333
MUMUPM,1.308545231288262
MMSMUD,-9.711063559393908
SSMMMU,-9.588025611425886
MUMMSD,-15.234193364212022
MUUUUD,4.420269888373225
FUZDUA,4.165952440542201
FUZUDX,6.215535741358145
MMMZDD,-14.43167920803483
FUZZSF,8.021114330713116
MUMPMI,10.088798442829528
MMAFMX,0.41027105186260154
MMFSMS,-17.95229143129308
MMUUUS,-2.4506115764102883
MMXIUD,-4.356794690182384
MUUMZF,-0.9859428783945676
FMUMID,-2.368177881817507
MMZFDM,2.41615234329948
MUUZZU,0.6018218542513567
UDFFXS,1.9067651210040522
MMUADF,-11.398079686192496
UMMMXZ,-11.879592042216851
MMUFZD,1.145040709063977
MMIUUZ,2.858768531194083
MMFXIF,2.338877926590399
UDIAUX,-5.268571196721654
MUMSZS,0.9281289731410036
MMZAZS,-30.585728822586084
MUMSDI,-2.9922459052443786
UDAPMU,-4.026534214365574
MMSSXM,1.852234038860958
MUUZUM,2.8605488288782985
MUMMFI,5.2500958111101195
MMZMMU,5.873110672361626
MUMUXZ,-10.866810483195568
MMIISD,5.884352910595886
MMIDFZ,-19.831418376597764
MMUIMP,-2.5003961730173487
MMFDID,-5.3508165230614395
FUZUIZ,-12.792859089711763
MMFUMI,-12.158598696601686
MMPUIX,4.318585432877215
UDMPUA,-3.371506102860629
MMSUFA,3.935483092528228
MMUADA,3.3665344733138785
MMFFUA,0.5353269580736328
MUUXDF,3.6488717700296784
MMZPXZ,-0.0755651597868443
MUXMPP,-11.27952295070687
MUUPFM,-8.707271814226209
UDPAUP,4.335225626128155
MMFXDS,-15.039259519634602
MMXMDI,-11.306577055459785
XXZMMX,-17.85183652358632
UDIAUS,-3.8410704617870035
MMFDMA,-7.277499082899859
MMUPDZ,-9.847627187750776
MUUDDD,-16.06753266132204
UDXXMI,-13.543180518424114
FSMMMA,-2.846167130105098
MUUXIF,3.734746958579268
FPMMMU,4.011695457890555
MMSPDD,13.401305158642812
MMSXIM,-7.950102586927549
MMFXAU,-13.391784794760621
ISMMXP,-19.813530741026458
MMFAAU,-11.133200652337106
MMIUXU,3.0938582631951856
MMDFZZ,4.372546087561178
UDXXMS,-13.17282297299654
UFZZZI,-10.928376121799872
UMMMUA,6.188531704509217
MMXDIX,4.702681064274405
MMSAZI,-13.543778569498143
MMMIZP,4.1375472940244284
MMFSAD,4.448515392797994
MMUSZM,-1.6750210745921303
FAMMMD,-7.626589596979722
MUMSIU,-35.62765851818839
MMMUID,-11.82054354109843
MMXMXD,6.3039759885254405
MUUDUD,4.18508073716946
MPMMXI,15.66660343051031
MMFZDF,-4.414811702078427
MMZMSA,10.80422138282577
MMMZXZ,1.251782359319063
MMUUPZ,-10.799359853239
ZDMMUA,-1.2423490927230532
MUUMZS,-12.000322093423787
MUMDXU,1.7142895027122356
FUFAAM,-11.451372603707782
MMXPUF,2.5463139389281304
MUMPIZ,-6.808523468076313
MMXDUX,1.3820904434664818
MUMAMU,-3.7067388847428506
MMSAAA,4.792832564726374
XUSMUM,-15.824661174463238
FUZUUI,-7.046904440489536
MUMDXZ,5.172707982150001
MMAASX,3.5068375286295352
MMDMAX,2.862039992087025
MMMSXZ,40.001097140577954
MUUIPF,-17.052157434708754
MUXXFF,-11.517532876975281
MFMMUX,-4.403511842676107
MMSSDA,3.1550883436594837
FUFMDM,6.13735557856782
MMSZMA,1.1135586253024803
MMDPIS,2.8430111006749867
MMSFDX,11.14100562816237
MUMAZM,-2.0735395282331783
MMSFUF,3.733381774756483
MUUZXD,-6.267713542322806
MMSSIP,-15.629172120827292
UDDMMS,-10.280093332377236
MMXXPD,4.072621493660861
MMSUPU,-9.145143169275176
MUMIUU,-12.033534198751742
MMDFPZ,5.432501164968219
MMXDAP,3.229044414074071
MMXDUU,0.44165950893241895
MUUPAM,-0.9987369765422502
UDFFUX,-10.124603950843627
MMSDSM,3.356687408254343
MMMIXA,-12.192276790808247
MUMPSF,1.9354812543226956
MMSDUA,1.988969982216303
MUMASZ,-4.549192542378299
MUMXSF,-23.917767946661936
MMDSSD,3.842758525138498
MMXUDD,-4.585879745206103
MUMFDI,-20.383916456431997
MMMXUS,2.832512204826778
MUUPPS,5.225423704864477
XSMMUM,-12.75692124875536
FUZIIX,2.9758777784162493
MMFUUA,-0.06281199897249201
UFZAUF,-10.165306375355337
MMAPSS,11.177880142158365
MMPXDF,5.626433668676099
MMFDFD,3.1485948992629837
FUZZDM,-2.5082442460935193
FMUMIU,9.354138754200152
MUUIMU,1.232863192539686
MMMFZX,-2.2330141456528185
MUXFFU,-30.386304914536893
MMIDSI,3.1149888490741287
MMDSFS,-33.538639036701916
MUMAUF,-18.38707934963323
MUUSSZ,3.671456784456235
MUXASX,-8.935467662683216
MMXUPA,-16.282279060282963
UDUUIX,-6.777314098974219
MMAIIX,14.380515265391338
FUZZIS,2.1956178628104133
MMSIMA,-14.746690000955253
MMZDID,-13.515354694468847
MMAUIZ,5.37095620585719
MUUZAS,-17.90419450881636
MUXSPZ,-6.131342798130083
MMPSSF,1.182751600844941
MMIPUS,4.955252640416194
MMSZDF,-21.465276547825543
MMSIAD,-6.6731738878605364
UFZASU,-8.295100192775779
FUDDSM,23.567724576831903
MMFXUI,4.759139299549382
MMXZAI,-1.6485556476152656
MMZPXP,1.0572383459020176
MUMDMX,-16.39828908422793
MMUFPD,6.445465951714043
MMAUIX,3.164389536183786
MMSMPA,-7.704383813224828
UDUDXS,10.595577068480958
MMPMFM,-4.398074231955305
MMIPAF,3.235293253847291
MSMMXF,6.813273175630879
MMFIUM,-19.83939423027591
MUUXIU,-0.22558280413814102
XIIMUM,-16.45175484059931
MMXIAA,7.778309013634345
FUFPFM,9.971126231335948
MMAFXZ,1.287008912175404
MUMDXX,-14.615518396095037
MUMIDA,0.874929931393791
MUMDUU,-0.6143542287180184
UUMMMF,8.222301799314065
MMDSPA,11.080993924551935
MMSZAS,1.841177592984533
MMFIMP,-24.07516931990377
MMUMXS,2.247188159810735
MUUZPP,4.110579912879005
MMMAPM,2.2658468351688317
MMSPPS,2.251755373124782
FMXMPM,-9.068350577314117
MUMIDU,-17.438584692682408
MUXUXF,-15.419737045035106
MMZZMX,-1.4623052825221163
SMMMMF,4.236507468270173
MMDDIA,8.71417238821273
MMZDUU,2.441135374003901
MUMFFP,-13.725670848016708
MMXPMZ,-4.016309544092249
MMZUIP,-0.565256036514717
MMFXUM,-31.469277214240424
MMMXDF,5.293991535820959
MMDUAX,5.170867106517144
UDXUMA,3.935497925777275
MMIIXA,4.8680254049096705
MMIZAI,3.4728524986664633
DZMMMS,-13.935874723056834
MMXSPZ,1.0041945842952908
MMAAXX,4.6518029045765745
UDDMXM,8.028557538179232
XSMMMU,4.594410719670896
FUZMMA,-14.680659186247563
FMUMMD,-35.687407234189635
FAAMMM,-29.168831703298405
UDZUMD,0.5697150964604148
MMZXDA,2.903919342416396
MUXDXX,-2.27065490261979
MMZAMD,-0.5985004361576424
XUSMMX,9.516372084876153
MMDSMU,12.431749885355625
UDMDXF,-11.54302785395608
MMXXAA,-15.36080469646124
FUZSSD,1.4468979733903484
MMXAPZ,3.3408216400256254
MMDUPZ,4.3723112914184155
FUZDSP,-38.593438445437265
MMDZZX,-11.83519652064622
MMSSPF,8.329989816851054
MUXIFD,3.8160210994198205
MMFAZU,-16.450069477761662
MMZSZD,8.961294163063883
UDUSUD,5.023152452188679
MMZDUF,3.5046909778713573
MUUAFI,-5.878928670831863
ZXMMMS,2.624279577262401
MMXMMF,3.8521763166435727
MMMUXZ,3.290602168038904
UUMMFX,2.604643763263031
PDMMMU,-3.3178804100699577
MUUXXU,-5.996482461634198
MUUXXZ,20.201637396969996
MMZMAS,2.472770905242414
MMXSSF,2.6434632708996846
MMPPUM,-7.112629363309729
MMFIUP,10.829910217255163
MMSFID,4.989877715796638
MMUASS,-5.2000231960370416
MMZAFX,-17.600528377315243
MMSXUS,-9.696549778017522
MMZMDI,9.81446229805362
MMSDSD,4.899948446337518
MUUXFX,13.031648831882606
XUMMMP,-10.587743996291687
MUXSFP,5.345265059826547
MUMSFS,-14.948744913643466
FPMMMA,-0.08428467373758788
MMSAPI,-15.62114728355879
MMUUDI,-16.014810580272826
MMIMIS,1.142984248428063
UFZSPX,-33.55739021212232
MMSFMA,4.74115099246449
MMSIUZ,3.1237383709196513
MMDIDZ,-5.4813784867505575
FUZSUM,-2.2053885201293846
MUXUFP,6.267637829633106
MMXZAP,6.773049840221745
MMPXDI,-13.926692350101565
MUMZUF,-18.232595870257498
MMFDSP,-3.184120816619405
MMUUSU,-27.522132872122693
MMAIZZ,-11.863654615029256
MUXXMF,-2.231056663636866
FUXMPM,13.808259737882505
FUUIAM,8.286988638934561
MMIUDF,2.2079894609683954
FUZDXP,4.336220445829918
MUUPFX,-35.84146843892419
MMZDPS,-21.25596936518706
MMPSMF,3.4708249157846285
MMFSMF,2.157375926987127
MMSMUF,3.285642853050847
MMFUSU,6.113755946750832
MMPUSD,3.9767648492366776
MMAAID,1.7640046800222617
MMMUMF,3.6059440899656687
IXMMMD,-1.0265241816104103
MUMPMM,-1.8572582154841168
MMXMFX,-3.7032839635156694
MMIFUU,6.049605886505039
MMSUZD,3.626223018874403
MMSFZU,3.0879580221949148
MUUXZS,-17.006711132945593
ADMMUA,-28.25755360123949
MMSZFU,4.457283635014003
MMAFUU,6.7706920487519335
MMMMFS,-6.653419931292974
MMSAAM,-7.488603181792284
MMSXXS,2.2905489436775177
MMIIMA,-10.37448039012891
MMFAIU,3.2225558028052523
MMXPUM,-5.9761049695377935
MMAIFZ,-31.30784257405646
MMPXII,-10.58510484187152
MMASFA,-2.2944142445838533
MMFFXX,-1.4029325327877449
MUMZSX,-2.1509157534366365
MMAPFP,2.01078733771283
MMZDDP,-26.96000462373697
MMDZMU,4.940175121848052
MUUXZF,-7.282485050038534
UDSFMS,-26.705527198691055
UDUAUM,-10.687610978754705
MMPDDZ,-4.502626299579816
MMXPUA,6.4850495425133445
MMSMUU,3.985717619427957
MMUZMP,0.006833953111508417
MMPDPI,5.877246516045272
FMUMZA,-17.23393380697251
PDMMMI,11.691349392122522
MMPIPI,-20.423094213864218
UDIAMS,-2.1623990633335013
MMAMPF,-4.5211689325662485
MMPSUD,-5.422026501529813
MMUPXD,-9.502281810724432
MMXUPM,2.74022434533768
MMAZFD,4.996576533680587
MMAFUP,0.3602285845186577
MUUAPP,-23.522276405606046
MMDUSS,4.764636862675863
MMPDUD,-34.12879198587185
MMFIAX,-9.239670569235114
MUMAUS,0.679673400508122
MMPUMS,5.02979598919811
XSMMXF,-2.1584923592972696
MMPPDZ,4.869906276746936
MMZXDM,-1.970519672686794
MMDSUP,2.7530306625725287
MUUMAI,3.769047666803068
MMSFAZ,4.182015341851104
FUZZDX,-0.5827745028525373
DIMMMX,3.437157712302607
MUUAFF,-10.88486320945563
MUUMUD,-3.2088222081349382
MUMMFZ,-11.08360343847332
MMFFIF,-0.9429654608965612
MMAIUU,-10.659825465173393
FUXDUM,-30.41429590264999
UFZSDD,16.758940732790684
MMZMMA,-8.189360749081045
MUXZZS,-0.437917687890824
MMIDXP,-5.412541465629426
MMZZMS,-3.966925409247569
MMZAXU,4.51385380240414
MUMADI,3.5611361897141234
MUXSSA,1.425966110909275
MMFFFF,-17.89249886925884
MUMSZF,-23.47691797135401
MMSDDI,0.3675742364176353
MMASDA,-11.119746365619848
MMXPPU,1.6662632797075339
MMFPZI,-14.97767512546193
MUXUSD,-7.379722302266551
MUMDAZ,6.428256434205327
MUUIXI,-0.3334767318107995
MMZIPD,-9.550319233465052
MMMIPD,7.796293871151876
MMFPSZ,-2.7443636277733092
MMDFSD,4.816478906219682
ISIMXM,-16.01510310240338
MUUIDA,-0.7445860169528862
MMUPFF,-6.142983586728424
MUUXSP,-18.944629723308502
MMADDD,2.549269183821894
MMAAXU,3.747118127399393
MMFSXZ,-18.63592494346776
MMDZUX,-10.272599614265616
MMPXPD,3.7511783022205583
MMMZZI,-10.604136413095683
FUMZMM,-19.77742503670746
MUUADS,-10.782368972677142
UDUSMD,-26.453059445428586
MMXXAM,5.7723758407152985
MMPPXS,8.465849993333489
MMFZFX,3.510478839810406
MUUFIZ,2.477172331925201
MMAMXX,3.4097638336174327
FDMMMX,-13.9768045828481
MMUIIP,3.6989697216500126
MMSZXP,-11.90089164318031
MMUZUS,15.509240706794362
MUXIAS,-7.005694805340418
FAAIDM,-27.726836299885722
ZDMMMF,-5.962960591744385
MUXMZS,-2.2701057486382386
MUUSFS,-11.306966336262581
MMSSAD,-2.2833392661431664
FUZMIM,4.874492016491009
MFMMXS,3.6829096675321353
MMXIZA,3.2644546686507674
MUMSXF,3.585333426665627
DZMMUX,4.98035010097405
MUMMDZ,0.859461503378922
FUXMSM,-14.06375604994878
MMDFUU,3.933792312644594
MUMZSS,-20.973147558100756
MMSZZA,5.007753278941386
MUUISS,-22.386019895810144
MMFDDX,-8.236068772781111
MMFAAZ,-17.55723626308115
MMSAPM,-14.81721729844786
MMZFZD,-15.193874959095456
MMIUZU,-1.9503410582601521
MUUXXM,-1.9473530023219574
MMXSIZ,-1.0574435864611604
MMUIXZ,-1.7368793527326991
DSFUUI,4.1645272693574515
MUMPPA,-15.337996831894573
MMUAUU,-4.212037826314873
MMFFFI,-0.37104338784707
MMDAPA,4.3328112050331615
MUUPFF,4.453898949044898
UDDMXI,-13.999695152551794
FUDIIM,-21.439739263942293
MMFDAX,-15.259279381101555
UDDUMA,-15.361310006212083
MMFIFX,-0.2663961604484614
MMDAAX,-6.808347966603379
MMAAPD,4.054880072644083
MUUFSM,-11.231434253713687
MMDAZM,-20.430198016500615
MMIPUA,4.377204641290888
MSMMMF,3.090283002981862
DIMMMZ,-4.8331080513541265
MUMFFX,-14.278229890281777
MMIMUD,3.06776804301782
FMUMDZ,1.5945664258706582
SMMMMD,3.8179151629042947
MMZZPI,0.8201768775341696
MUMMZX,8.131826354332151
MMUUMD,-23.104781685803466
MUXDMD,-13.976221728489184
MMAZUX,0.4942562980982236
MUMMFA,0.8936421937185501
MMMUZP,4.4885494532453105
MMPPAU,-6.230472700116281
MUXUUD,-22.81732455998004
MMPDMX,3.155996250842403
UMMMSI,5.005836498072343
MUMSZZ,-1.6815702403756139
MMUSDM,-15.591716361358502
MMAFAP,3.3482260318535744
MUXIUF,-31.826289554640848
MMFPFM,-14.44195801024642
MMDZPS,4.3562144719868146
FUZUIS,4.423321438250952
MMDSZM,2.1654064571847322
MMXSZD,1.3396126286090313
MMFPFP,-45.01282315996646
MMFMAI,-3.144678082785799
MMPIFX,-13.615485244237682
MMZFMX,-31.409196208139917
MMZXZP,2.988390306764839
ZMMMSA,-38.157564387887184
MMPDFI,-7.265941314289809
MFMMUP,-12.872780482461476
MUUXIM,21.45000250283239
MMDIIA,-3.5340397916229183
UDUXII,4.029330374006132
MMZPDD,17.301043563217895
MMFIDS,4.157174178468981
MMSAFZ,4.635576093333505
MMZAAS,-3.725158346427386
MMXDMM,0.7481148057609417
UDMIXI,3.4161221976200578
MUUSSD,-4.566091947511609
MMDPDD,5.370010059535881
MMZPAZ,1.2447784612370802
MMMASM,-25.107752487327424
MMZFFZ,-0.07798497404177884
MUMPMS,3.240113512857991
MMDAZS,-1.3437314793397674
MMSFUA,-16.84334067865605
MMDIDI,-12.313996905345919
MMMAMP,3.3787878850358073
MMMXZF,3.714846762020478
UFZZXZ,-28.241158222808707
MMZPDZ,-27.720438682267815
MMDPDA,0.18008753351192386
MUXPXD,-3.9741338968070967
MMFIMU,-0.2627716435440612
MMSUUZ,-19.964095294621323
MMSASP,-30.06048764641018
MMSZPZ,3.3562269947279257
MMZSIU,1.2558574551214523
FUIFXM,-11.385696428277141
MMSZZU,4.536707966270529
MMAASA,-10.112109882504354
UUMMUA,5.294742366120407
MMAAXA,-32.09979225941369
MMFPZA,-9.604352542117626
MMUUFS,2.5894849451235125
MMDSUS,3.268872743803898
MMIIID,3.786734090027654
ZXMZXU,-11.243705860276588
ZUMMXA,-5.605216794862633
MMIXZM,0.6800725197198638
XZMMMI,3.5271757894610625
FUFZZM,-3.260160404653688
FAMMMI,-15.891117972374548
MMXSDZ,4.032724947939704
MMMDMZ,-19.53272940268239
MMUPPX,3.356335521251685
MMAMFP,2.2737676402094387
MMSIPF,-26.606247633632275
MMXFZA,-7.752904214697159
MMUIFA,-0.017714540045373983
MUMIIM,12.579863813896154
UDUDUM,-15.216507784703316
MUMPPZ,0.916109275779394
XIIMMF,2.1842739620335974
MMSPDX,2.5806088604756687
MMPSPX,-14.31031991334133
UDMDMI,-10.04714123463058
MMZMZX,9.589847782350617
MMAUSD,6.021730368635975
MMSPZM,-25.583810782018507
UDIPUS,-14.929630551408867
MMMFIX,-10.203879193866888
MUMAFP,-19.109644710071528
MMUFMS,3.98131752666304
MUXZUX,-11.665855679992806
FUFDAM,4.849775618768326
FUDZDM,1.640307953235793
XSMMXZ,0.005147289253659482
FUDMXM,-15.560426829208627
MUUSMX,-5.583720891815906
MMZDFI,4.7951995723607705
MMSFMD,-2.471113520246026
MMAUAP,-12.43997863123862
MMMISI,-26.085171612725272
MMSXZF,4.611448824796994
MMUPMZ,-15.795087951407856
MMUDAS,1.9557786803439816
MUUIFU,7.507545039376041
MMAAPU,6.157013117251143
MUUMFI,3.7435367806514854
MMZMDX,10.011136205846057
MSMMUA,-5.6590485019089165
MUUDFX,-16.8540223604374
MUUXFI,1.6104919314288972
MMMMFZ,-17.682800323529452
MMMXAD,3.3521975481873554
MMXXUS,-10.54556566560306
MUMXPD,-0.6836349399505666
MMPSFU,0.8374217882215634
MUUZFS,10.655422076519287
MMUFXX,6.210983552602706
MUUMMA,2.8190047323629903
MUUDSM,-17.67976820964722
MUUFIS,-0.12145213706026174
MUMSAA,-21.960208401305724
MMDIID,-16.633844611860233
MMSISF,4.589879986722099
MMMUMS,1.5667750979432822
MMIPFA,13.082826386952059
MMSZFI,5.583013525124809
MUUMXP,6.179710930095925
MMXAAX,3.7626985419063637
MMDPFX,4.229177265013481
FUZSIU,-3.6295960025559326
FUFUFM,-1.2454397354547537
MMSIZD,2.8343569790591707
UDUXUZ,-6.038699483096327
MMFPDA,6.001842015773385
FUZZZI,-11.331322423359467
ZMMUFX,-13.353563521235335
MMAPMZ,4.740357749592888
MMSAPA,1.3407250068198047
FIMMXA,3.0722684798206013
MMFIAD,2.7669768767633256
UDUZMS,7.994070892425282
MMFIIA,3.615625993757014
MMZFZZ,2.479844623857697
MUMDIM,1.4892519377512767
MUMFAD,-23.008157024108893
FUXAAM,-12.42639778331837
UDMXXU,-7.517762617333869
MMIPZF,4.66574161578709
MMPPPU,5.17497424996418
MMUPSM,3.1541667329906184
XFIMDM,1.702044113113276
MMMUFX,4.52011309277377
MUUDDF,-19.403329053123255
MUUIAI,-25.925459059574102
UFZSAU,-31.073636661824104
MMUMPX,-7.324360520400118
MUMUPS,-17.997385182547053
MUXZIZ,5.417953148663635
MMUXUA,11.190290629416511
MMMASZ,-23.56995080528118
MMFZXS,-10.253630324617655
MMIZIM,3.672789220133305
MMMPDI,0.08045297760274006
FUZDSI,-19.33846147580741
MUXUFM,1.405567809025408
MUUPFZ,-21.065831907759204
MMPZID,-10.342444904205223
MMZSIF,2.2906189509002006
MMAIIU,17.41215114951594
IUMIFA,1.182880891099562
DSIMFM,8.516848201310552
MMSADA,1.3779038239802288
MMXFDS,-11.560272648020971
MMDMUP,4.566409908387428
UDUDUX,-14.696110271626456
MMZXXA,2.6466165268275597
MMZFSF,0.4312263440497478
MMFMPA,2.233302474010268
UMMMDA,2.076947355083096
MUUZZS,6.131685202849561
MMDUXA,-6.074790809951532
MMPZDD,-10.76549935096376
ZMMMMA,-39.31021514235098
MUXDZD,-22.090410685543155
FPMMMI,2.103140872512671
MUUDDM,4.0642007767321084
MMSDSX,4.836905366740604
MMDXMZ,-12.852002132880127
MMSZZS,4.0685462849656915
DSIMIM,1.661879413407777
MMXXSU,-25.096738826296647
MUUXFU,11.1945151912556
MMAZFX,17.541983607296928
MMSUSA,1.3837929011440315
MMIAIU,-9.661859279713147
MMFDFA,-11.917466449693038
MMSFDU,3.087288804062015
MMASZF,-2.5036590444513815
MMUUZX,-19.133721084022266
ZMMMUZ,4.635484127760056
MSMMMI,-9.728168992730389
UFZSMZ,-22.46766921403606
MMFDIS,7.276950112759393
MMMPDF,3.58399457542538
UDUXUS,4.652250097030102
MUMUDM,2.743087383786506
MMSMIP,1.2300572720519167
MUXFPZ,-3.1537694962524516
MMZIZD,2.7948800236249065
MMAXMS,6.421781484880479
MMUAZM,-1.2688907005735173
MUUXIS,-19.657121399546984
MMAXZS,-16.177506488676837
UDMDIF,-28.260234794827948
MMUPSZ,7.9418394957222835
MMSFXD,3.626231760117571
MMMUPA,1.9184283667092257
MMFZZU,-1.4512603501577686
UDIMMA,2.7659568952356515
MMSXZI,-2.545256510431533
MMZFIM,3.4477227957742183
FMXMFI,-10.085507137480393
MMPZXS,-1.1584621456591888
MUMZMX,-19.84717079380969
MUUIFA,-29.871434494947554
MUMUSM,-0.1785338206685969
MMIUZM,-1.182947780860662
FUXSDM,-38.04638691030736
FSMMMU,-2.0847772007486487
MMMSXM,3.3674398444251126
XIIMUF,-20.12594795223666
MMDFIS,-31.323617555173364
FUZDXD,0.935277449467042
MMIUZP,-0.062180466872268414
FUDAZM,-9.907961400805373
MMIUXF,-4.429431925297003
MUMPPF,1.277514769469419
MMAZZX,-2.5437894852255054
MMAZPX,10.835378554241627
MMSPMD,0.21609879479670102
MUUPPI,5.6948835592821245
MMPDMZ,-4.541235251296204
MMZIAP,-15.898804229268633
MSMMMX,-19.636559909226257
MMZMUM,-23.463670738518573
MMPZFF,4.059801640059016
XDMUUM,-11.358801746458987
MMAAUS,10.08106120522135
MMMFXM,-5.128016088667878
MMMFPU,-23.61387959837074
MMPSMI,-8.348020870402873
MMZDMA,-3.044984266738467
MMDMDZ,3.7693270824564302
MUMFPF,2.2209241142781484
MMIMDX,2.287604746295911
MMAMSM,-0.8094984349110023
MMXDUA,3.5400154591266197
MMIPPA,5.20519909272026
MMPXAM,3.6667809774896805
MMDMSS,4.695649699204229
MMPDMA,-3.7261129515063023
MMMMDF,1.026828366513518
MMZAMI,5.822851025798549
MMADPZ,2.841962303636418
MMDIFF,-15.430666436619616
MMUZIZ,-0.36247630154966876
MMDZSF,4.689693668330623
AFMDAA,-9.615832276240575
MMXZIZ,-6.053278007325192
MMDSID,-1.9315220681002558
MMPFUX,-8.034224799699711
MMAXDS,2.085712777391861
FUZSDI,4.339843427715301
ZFXMMI,2.9426946628281088
UDUMXZ,-2.449841798339224
MMDMIS,3.377442124797822
FFMMMU,-11.104405495712113
IUMIXA,-1.609253536291461
MMAMMZ,-7.815879858059712
MMAFZX,-11.408423875703773
PUMMMZ,-3.6982901835581368
MMXDSM,-4.257183291501132
MMPISP,-15.015853501091929
MUUUSP,22.741667900066446
MMZDZA,-7.733141387329738
ZSMMII,-18.958325689161214
MMSSUZ,5.4056752010331275
MMMSIZ,15.106023183637578
MMFXAA,-12.126765173408609
MMDIZF,-8.846681665219501
MMZIFM,4.193687347762594
MMIDFF,4.029572466738345
MMSFIM,4.524102015460658
MMUXXS,-15.184161434222156
MMSPPZ,8.522807028896496
MMFSAZ,-8.6747318983298
FMUMZX,-3.26516115426637
